Gene stable ID,Gene stable ID version,Ensembl_ID,Transcript stable ID version,Ensembl Canonical,Gene type
ENSMUSG00000072624,ENSMUSG00000072624.4,ENSMUST00000227383,ENSMUST00000227383.2,1,protein_coding
ENSMUSG00000025701,ENSMUSG00000025701.13,ENSMUST00000026795,ENSMUST00000026795.13,1,protein_coding
ENSMUSG00000095493,ENSMUSG00000095493.3,ENSMUST00000178958,ENSMUST00000178958.3,1,protein_coding
ENSMUSG00000053391,ENSMUSG00000053391.6,ENSMUST00000203700,ENSMUST00000203700.3,1,protein_coding
ENSMUSG00000009681,ENSMUSG00000009681.11,ENSMUST00000164107,ENSMUST00000164107.3,1,protein_coding
ENSMUSG00000053251,ENSMUSG00000053251.7,ENSMUST00000075756,ENSMUST00000075756.3,1,protein_coding
ENSMUSG00000027219,ENSMUSG00000027219.14,ENSMUST00000110525,ENSMUST00000110525.8,1,protein_coding
ENSMUSG00000081649,ENSMUSG00000081649.3,ENSMUST00000220008,ENSMUST00000220008.2,1,protein_coding
ENSMUSG00000024219,ENSMUSG00000024219.17,ENSMUST00000025058,ENSMUST00000025058.15,1,protein_coding
ENSMUSG00000028995,ENSMUSG00000028995.15,ENSMUST00000030849,ENSMUST00000030849.13,1,protein_coding
ENSMUSG00000107906,ENSMUSG00000107906.2,ENSMUST00000122096,ENSMUST00000122096.3,1,protein_coding
ENSMUSG00000047441,ENSMUSG00000047441.5,ENSMUST00000058725,ENSMUST00000058725.5,1,protein_coding
ENSMUSG00000053961,ENSMUSG00000053961.9,ENSMUST00000226667,ENSMUST00000226667.3,1,protein_coding
ENSMUSG00000021950,ENSMUSG00000021950.16,ENSMUST00000022519,ENSMUST00000022519.15,1,protein_coding
ENSMUSG00000060572,ENSMUSG00000060572.18,ENSMUST00000071977,ENSMUST00000071977.9,1,protein_coding
ENSMUSG00000072598,ENSMUSG00000072598.5,ENSMUST00000160223,ENSMUST00000160223.4,1,protein_coding
ENSMUSG00000100704,ENSMUSG00000100704.2,ENSMUST00000187738,ENSMUST00000187738.2,1,protein_coding
ENSMUSG00000095528,ENSMUSG00000095528.10,ENSMUST00000163970,ENSMUST00000163970.9,1,protein_coding
ENSMUSG00000007907,ENSMUSG00000007907.5,ENSMUST00000008051,ENSMUST00000008051.5,1,protein_coding
ENSMUSG00000029762,ENSMUSG00000029762.7,ENSMUST00000038406,ENSMUST00000038406.7,1,protein_coding
ENSMUSG00000062175,ENSMUSG00000062175.14,ENSMUST00000081335,ENSMUST00000081335.13,1,protein_coding
ENSMUSG00000051046,ENSMUSG00000051046.8,ENSMUST00000217313,ENSMUST00000217313.2,1,protein_coding
ENSMUSG00000029280,ENSMUSG00000029280.14,ENSMUST00000031211,ENSMUST00000031211.6,1,protein_coding
ENSMUSG00000025153,ENSMUSG00000025153.10,ENSMUST00000055655,ENSMUST00000055655.9,1,protein_coding
ENSMUSG00000050654,ENSMUSG00000050654.6,ENSMUST00000061723,ENSMUST00000061723.6,1,protein_coding
ENSMUSG00000026131,ENSMUSG00000026131.21,ENSMUST00000183034,ENSMUST00000183034.5,1,protein_coding
ENSMUSG00000029281,ENSMUSG00000029281.14,ENSMUST00000199635,ENSMUST00000199635.5,1,protein_coding
ENSMUSG00000059878,ENSMUSG00000059878.13,ENSMUST00000079749,ENSMUST00000079749.6,1,protein_coding
ENSMUSG00000079071,ENSMUSG00000079071.3,ENSMUST00000110521,ENSMUST00000110521.3,1,protein_coding
ENSMUSG00000079439,ENSMUSG00000079439.2,ENSMUST00000113257,ENSMUST00000113257.2,1,protein_coding
ENSMUSG00000079438,ENSMUSG00000079438.2,ENSMUST00000113255,ENSMUST00000113255.2,1,protein_coding
ENSMUSG00000034621,ENSMUSG00000034621.15,ENSMUST00000143842,ENSMUST00000143842.2,1,protein_coding
ENSMUSG00000033444,ENSMUSG00000033444.15,ENSMUST00000105421,ENSMUST00000105421.10,1,protein_coding
ENSMUSG00000027637,ENSMUSG00000027637.4,ENSMUST00000029165,ENSMUST00000029165.4,1,protein_coding
ENSMUSG00000036395,ENSMUSG00000036395.16,ENSMUST00000040398,ENSMUST00000040398.14,1,protein_coding
ENSMUSG00000030761,ENSMUSG00000030761.17,ENSMUST00000107128,ENSMUST00000107128.8,1,protein_coding
ENSMUSG00000020178,ENSMUSG00000020178.7,ENSMUST00000105420,ENSMUST00000105420.3,1,protein_coding
ENSMUSG00000061758,ENSMUSG00000061758.14,ENSMUST00000038383,ENSMUST00000038383.14,1,protein_coding
ENSMUSG00000020698,ENSMUSG00000020698.12,ENSMUST00000021040,ENSMUST00000021040.10,1,protein_coding
ENSMUSG00000046010,ENSMUSG00000046010.8,ENSMUST00000056677,ENSMUST00000056677.8,1,protein_coding
ENSMUSG00000052131,ENSMUSG00000052131.8,ENSMUST00000007449,ENSMUST00000007449.9,1,protein_coding
ENSMUSG00000071890,ENSMUSG00000071890.5,ENSMUST00000096608,ENSMUST00000096608.5,1,protein_coding
ENSMUSG00000078640,ENSMUSG00000078640.10,ENSMUST00000107081,ENSMUST00000107081.8,1,protein_coding
ENSMUSG00000050288,ENSMUSG00000050288.7,ENSMUST00000057893,ENSMUST00000057893.7,1,protein_coding
ENSMUSG00000062859,ENSMUSG00000062859.16,ENSMUST00000042692,ENSMUST00000042692.13,1,protein_coding
ENSMUSG00000032496,ENSMUSG00000032496.8,ENSMUST00000035077,ENSMUST00000035077.8,1,protein_coding
ENSMUSG00000033416,ENSMUSG00000033416.16,ENSMUST00000039796,ENSMUST00000039796.14,1,protein_coding
ENSMUSG00000014158,ENSMUSG00000014158.13,ENSMUST00000071968,ENSMUST00000071968.9,1,protein_coding
ENSMUSG00000052212,ENSMUSG00000052212.7,ENSMUST00000063956,ENSMUST00000063956.7,1,protein_coding
ENSMUSG00000054169,ENSMUSG00000054169.8,ENSMUST00000038069,ENSMUST00000038069.9,1,protein_coding
ENSMUSG00000028522,ENSMUSG00000028522.17,ENSMUST00000097945,ENSMUST00000097945.10,1,protein_coding
ENSMUSG00000050708,ENSMUSG00000050708.17,ENSMUST00000094434,ENSMUST00000094434.13,1,protein_coding
ENSMUSG00000037375,ENSMUSG00000037375.17,ENSMUST00000044190,ENSMUST00000044190.12,1,protein_coding
ENSMUSG00000033427,ENSMUSG00000033427.15,ENSMUST00000039925,ENSMUST00000039925.8,1,protein_coding
ENSMUSG00000042129,ENSMUSG00000042129.9,ENSMUST00000035842,ENSMUST00000035842.7,1,protein_coding
ENSMUSG00000031966,ENSMUSG00000031966.8,ENSMUST00000210274,ENSMUST00000210274.2,1,protein_coding
ENSMUSG00000028986,ENSMUSG00000028986.13,ENSMUST00000030841,ENSMUST00000030841.10,1,protein_coding
ENSMUSG00000020180,ENSMUSG00000020180.11,ENSMUST00000020397,ENSMUST00000020397.11,1,protein_coding
ENSMUSG00000025724,ENSMUSG00000025724.13,ENSMUST00000120285,ENSMUST00000120285.8,1,protein_coding
ENSMUSG00000038871,ENSMUSG00000038871.6,ENSMUST00000045372,ENSMUST00000045372.6,1,protein_coding
ENSMUSG00000090302,ENSMUSG00000090302.2,ENSMUST00000169154,ENSMUST00000169154.2,1,protein_coding
ENSMUSG00000046807,ENSMUSG00000046807.11,ENSMUST00000051129,ENSMUST00000051129.10,1,protein_coding
ENSMUSG00000043953,ENSMUSG00000043953.13,ENSMUST00000111888,ENSMUST00000111888.3,1,protein_coding
ENSMUSG00000064156,ENSMUSG00000064156.9,ENSMUST00000170832,ENSMUST00000170832.3,1,protein_coding
ENSMUSG00000028521,ENSMUSG00000028521.18,ENSMUST00000036195,ENSMUST00000036195.13,1,protein_coding
ENSMUSG00000004565,ENSMUSG00000004565.16,ENSMUST00000208002,ENSMUST00000208002.2,1,protein_coding
ENSMUSG00000048489,ENSMUSG00000048489.13,ENSMUST00000067354,ENSMUST00000067354.10,1,protein_coding
ENSMUSG00000011884,ENSMUSG00000011884.14,ENSMUST00000012028,ENSMUST00000012028.14,1,protein_coding
ENSMUSG00000048108,ENSMUSG00000048108.14,ENSMUST00000056623,ENSMUST00000056623.13,1,protein_coding
ENSMUSG00000074221,ENSMUSG00000074221.13,ENSMUST00000148442,ENSMUST00000148442.8,1,protein_coding
ENSMUSG00000029282,ENSMUSG00000029282.4,ENSMUST00000073363,ENSMUST00000073363.2,1,protein_coding
ENSMUSG00000065952,ENSMUSG00000065952.14,ENSMUST00000136592,ENSMUST00000136592.2,1,protein_coding
ENSMUSG00000061353,ENSMUSG00000061353.12,ENSMUST00000073043,ENSMUST00000073043.5,1,protein_coding
ENSMUSG00000048439,ENSMUSG00000048439.16,ENSMUST00000049887,ENSMUST00000049887.13,1,protein_coding
ENSMUSG00000055013,ENSMUSG00000055013.17,ENSMUST00000074945,ENSMUST00000074945.8,1,protein_coding
ENSMUSG00000053985,ENSMUSG00000053985.11,ENSMUST00000207873,ENSMUST00000207873.2,1,protein_coding
ENSMUSG00000091955,ENSMUSG00000091955.3,ENSMUST00000170837,ENSMUST00000170837.3,1,protein_coding
ENSMUSG00000029288,ENSMUSG00000029288.12,ENSMUST00000198265,ENSMUST00000198265.5,1,protein_coding
ENSMUSG00000059689,ENSMUSG00000059689.16,ENSMUST00000112860,ENSMUST00000112860.2,1,protein_coding
ENSMUSG00000032386,ENSMUSG00000032386.16,ENSMUST00000119245,ENSMUST00000119245.8,1,protein_coding
ENSMUSG00000005621,ENSMUSG00000005621.12,ENSMUST00000107353,ENSMUST00000107353.3,1,protein_coding
ENSMUSG00000042097,ENSMUSG00000042097.18,ENSMUST00000079405,ENSMUST00000079405.15,1,protein_coding
ENSMUSG00000026586,ENSMUSG00000026586.17,ENSMUST00000027878,ENSMUST00000027878.14,1,protein_coding
ENSMUSG00000062732,ENSMUSG00000062732.11,ENSMUST00000079306,ENSMUST00000079306.11,1,protein_coding
ENSMUSG00000002486,ENSMUSG00000002486.16,ENSMUST00000094441,ENSMUST00000094441.11,1,protein_coding
ENSMUSG00000042111,ENSMUSG00000042111.10,ENSMUST00000042493,ENSMUST00000042493.10,1,protein_coding
ENSMUSG00000079644,ENSMUSG00000079644.3,ENSMUST00000115261,ENSMUST00000115261.3,1,protein_coding
ENSMUSG00000034486,ENSMUSG00000034486.9,ENSMUST00000036954,ENSMUST00000036954.9,1,protein_coding
ENSMUSG00000029286,ENSMUSG00000029286.13,ENSMUST00000199104,ENSMUST00000199104.5,1,protein_coding
ENSMUSG00000040204,ENSMUSG00000040204.7,ENSMUST00000045802,ENSMUST00000045802.7,1,protein_coding
ENSMUSG00000016262,ENSMUSG00000016262.15,ENSMUST00000155579,ENSMUST00000155579.8,1,protein_coding
ENSMUSG00000003873,ENSMUSG00000003873.12,ENSMUST00000033093,ENSMUST00000033093.10,1,protein_coding
ENSMUSG00000042079,ENSMUSG00000042079.14,ENSMUST00000163168,ENSMUST00000163168.9,1,protein_coding
ENSMUSG00000109926,ENSMUSG00000109926.2,ENSMUST00000210701,ENSMUST00000210701.2,1,protein_coding
ENSMUSG00000020898,ENSMUSG00000020898.19,ENSMUST00000116359,ENSMUST00000116359.3,1,protein_coding
ENSMUSG00000067149,ENSMUSG00000067149.7,ENSMUST00000087033,ENSMUST00000087033.6,1,protein_coding
ENSMUSG00000006345,ENSMUSG00000006345.11,ENSMUST00000006508,ENSMUST00000006508.10,1,protein_coding
ENSMUSG00000070697,ENSMUSG00000070697.5,ENSMUST00000090413,ENSMUST00000090413.6,1,protein_coding
ENSMUSG00000031969,ENSMUSG00000031969.17,ENSMUST00000120367,ENSMUST00000120367.8,1,protein_coding
ENSMUSG00000040124,ENSMUSG00000040124.6,ENSMUST00000045138,ENSMUST00000045138.6,1,protein_coding
ENSMUSG00000044433,ENSMUSG00000044433.17,ENSMUST00000207432,ENSMUST00000207432.2,1,protein_coding
ENSMUSG00000038763,ENSMUSG00000038763.13,ENSMUST00000107348,ENSMUST00000107348.2,1,protein_coding
ENSMUSG00000040113,ENSMUSG00000040113.15,ENSMUST00000159679,ENSMUST00000159679.8,1,protein_coding
ENSMUSG00000048445,ENSMUSG00000048445.7,ENSMUST00000056781,ENSMUST00000056781.5,1,protein_coding
ENSMUSG00000011349,ENSMUSG00000011349.6,ENSMUST00000011493,ENSMUST00000011493.6,1,protein_coding
ENSMUSG00000035443,ENSMUSG00000035443.11,ENSMUST00000213683,ENSMUST00000213683.2,1,protein_coding
ENSMUSG00000011382,ENSMUSG00000011382.9,ENSMUST00000011526,ENSMUST00000011526.7,1,protein_coding
ENSMUSG00000051455,ENSMUSG00000051455.14,ENSMUST00000100378,ENSMUST00000100378.4,1,protein_coding
ENSMUSG00000067081,ENSMUSG00000067081.14,ENSMUST00000086882,ENSMUST00000086882.8,1,protein_coding
ENSMUSG00000031988,ENSMUSG00000031988.11,ENSMUST00000034470,ENSMUST00000034470.11,1,protein_coding
ENSMUSG00000098022,ENSMUSG00000098022.8,ENSMUST00000080834,ENSMUST00000080834.15,1,protein_coding
ENSMUSG00000040860,ENSMUSG00000040860.17,ENSMUST00000102491,ENSMUST00000102491.10,1,protein_coding
ENSMUSG00000038319,ENSMUSG00000038319.15,ENSMUST00000036092,ENSMUST00000036092.10,1,protein_coding
ENSMUSG00000019470,ENSMUSG00000019470.13,ENSMUST00000019614,ENSMUST00000019614.13,1,protein_coding
ENSMUSG00000006344,ENSMUSG00000006344.18,ENSMUST00000072217,ENSMUST00000072217.9,1,protein_coding
ENSMUSG00000025161,ENSMUSG00000025161.17,ENSMUST00000168579,ENSMUST00000168579.8,1,protein_coding
ENSMUSG00000087687,ENSMUSG00000087687.4,ENSMUST00000156380,ENSMUST00000156380.4,1,protein_coding
ENSMUSG00000040549,ENSMUSG00000040549.17,ENSMUST00000111338,ENSMUST00000111338.10,1,protein_coding
ENSMUSG00000004630,ENSMUSG00000004630.19,ENSMUST00000136105,ENSMUST00000136105.8,1,protein_coding
ENSMUSG00000020897,ENSMUSG00000020897.13,ENSMUST00000021277,ENSMUST00000021277.6,1,protein_coding
ENSMUSG00000032624,ENSMUSG00000032624.17,ENSMUST00000096766,ENSMUST00000096766.12,1,protein_coding
ENSMUSG00000028520,ENSMUSG00000028520.13,ENSMUST00000030245,ENSMUST00000030245.10,1,protein_coding
ENSMUSG00000045176,ENSMUSG00000045176.4,ENSMUST00000051888,ENSMUST00000051888.4,1,protein_coding
ENSMUSG00000035547,ENSMUSG00000035547.15,ENSMUST00000040971,ENSMUST00000040971.14,1,protein_coding
ENSMUSG00000028978,ENSMUSG00000028978.13,ENSMUST00000030834,ENSMUST00000030834.7,1,protein_coding
ENSMUSG00000020925,ENSMUSG00000020925.17,ENSMUST00000092569,ENSMUST00000092569.13,1,protein_coding
ENSMUSG00000006342,ENSMUSG00000006342.16,ENSMUST00000095541,ENSMUST00000095541.11,1,protein_coding
ENSMUSG00000035069,ENSMUSG00000035069.4,ENSMUST00000035780,ENSMUST00000035780.4,1,protein_coding
ENSMUSG00000025532,ENSMUSG00000025532.14,ENSMUST00000026608,ENSMUST00000026608.11,1,protein_coding
ENSMUSG00000027636,ENSMUSG00000027636.12,ENSMUST00000029164,ENSMUST00000029164.9,1,protein_coding
ENSMUSG00000020895,ENSMUSG00000020895.15,ENSMUST00000094081,ENSMUST00000094081.5,1,protein_coding
ENSMUSG00000029761,ENSMUSG00000029761.17,ENSMUST00000115027,ENSMUST00000115027.8,1,protein_coding
ENSMUSG00000026782,ENSMUSG00000026782.16,ENSMUST00000188618,ENSMUST00000188618.7,1,protein_coding
ENSMUSG00000030435,ENSMUSG00000030435.17,ENSMUST00000209099,ENSMUST00000209099.2,1,protein_coding
ENSMUSG00000028923,ENSMUSG00000028923.15,ENSMUST00000030760,ENSMUST00000030760.15,1,protein_coding
ENSMUSG00000038295,ENSMUSG00000038295.15,ENSMUST00000059401,ENSMUST00000059401.7,1,protein_coding
ENSMUSG00000020894,ENSMUSG00000020894.17,ENSMUST00000117780,ENSMUST00000117780.2,1,protein_coding
ENSMUSG00000058447,ENSMUSG00000058447.9,ENSMUST00000182746,ENSMUST00000182746.2,1,protein_coding
ENSMUSG00000032497,ENSMUSG00000032497.20,ENSMUST00000239186,ENSMUST00000239186.2,1,protein_coding
ENSMUSG00000074006,ENSMUSG00000074006.4,ENSMUST00000098281,ENSMUST00000098281.4,1,protein_coding
ENSMUSG00000020196,ENSMUSG00000020196.11,ENSMUST00000001712,ENSMUST00000001712.8,1,protein_coding
ENSMUSG00000078768,ENSMUSG00000078768.3,ENSMUST00000088785,ENSMUST00000088785.6,1,protein_coding
ENSMUSG00000004626,ENSMUSG00000004626.15,ENSMUST00000004745,ENSMUST00000004745.9,1,protein_coding
ENSMUSG00000045004,ENSMUSG00000045004.4,ENSMUST00000051907,ENSMUST00000051907.3,1,protein_coding
ENSMUSG00000074004,ENSMUSG00000074004.4,ENSMUST00000098278,ENSMUST00000098278.4,1,protein_coding
ENSMUSG00000049421,ENSMUSG00000049421.14,ENSMUST00000050735,ENSMUST00000050735.12,1,protein_coding
ENSMUSG00000012705,ENSMUSG00000012705.17,ENSMUST00000169234,ENSMUST00000169234.3,1,protein_coding
ENSMUSG00000040842,ENSMUSG00000040842.18,ENSMUST00000102487,ENSMUST00000102487.4,1,protein_coding
ENSMUSG00000001666,ENSMUSG00000001666.9,ENSMUST00000001716,ENSMUST00000001716.8,1,protein_coding
ENSMUSG00000092360,ENSMUSG00000092360.2,ENSMUST00000173512,ENSMUST00000173512.2,1,protein_coding
ENSMUSG00000028973,ENSMUSG00000028973.19,ENSMUST00000115077,ENSMUST00000115077.8,1,protein_coding
ENSMUSG00000013974,ENSMUSG00000013974.4,ENSMUST00000014118,ENSMUST00000014118.4,1,protein_coding
ENSMUSG00000089665,ENSMUSG00000089665.3,ENSMUST00000159364,ENSMUST00000159364.3,1,protein_coding
ENSMUSG00000027692,ENSMUSG00000027692.17,ENSMUST00000160307,ENSMUST00000160307.9,1,protein_coding
ENSMUSG00000040236,ENSMUSG00000040236.5,ENSMUST00000207787,ENSMUST00000207787.2,1,protein_coding
ENSMUSG00000004988,ENSMUSG00000004988.10,ENSMUST00000203433,ENSMUST00000203433.3,1,protein_coding
ENSMUSG00000025726,ENSMUSG00000025726.12,ENSMUST00000119083,ENSMUST00000119083.2,1,protein_coding
ENSMUSG00000001665,ENSMUSG00000001665.12,ENSMUST00000001715,ENSMUST00000001715.10,1,protein_coding
ENSMUSG00000074220,ENSMUSG00000074220.11,ENSMUST00000098596,ENSMUST00000098596.11,1,protein_coding
ENSMUSG00000037029,ENSMUSG00000037029.9,ENSMUST00000062181,ENSMUST00000062181.9,1,protein_coding
ENSMUSG00000001663,ENSMUSG00000001663.11,ENSMUST00000001713,ENSMUST00000001713.10,1,protein_coding
ENSMUSG00000074218,ENSMUSG00000074218.4,ENSMUST00000208441,ENSMUST00000208441.2,1,protein_coding
ENSMUSG00000009093,ENSMUSG00000009093.8,ENSMUST00000160211,ENSMUST00000160211.2,1,protein_coding
ENSMUSG00000027690,ENSMUSG00000027690.14,ENSMUST00000029240,ENSMUST00000029240.14,1,protein_coding
ENSMUSG00000033318,ENSMUSG00000033318.8,ENSMUST00000220440,ENSMUST00000220440.2,1,protein_coding
ENSMUSG00000030134,ENSMUSG00000030134.12,ENSMUST00000203804,ENSMUST00000203804.3,1,protein_coding
ENSMUSG00000033307,ENSMUSG00000033307.8,ENSMUST00000038169,ENSMUST00000038169.8,1,protein_coding
ENSMUSG00000028519,ENSMUSG00000028519.17,ENSMUST00000106830,ENSMUST00000106830.9,1,protein_coding
ENSMUSG00000054387,ENSMUSG00000054387.14,ENSMUST00000067398,ENSMUST00000067398.13,1,protein_coding
ENSMUSG00000042042,ENSMUSG00000042042.15,ENSMUST00000049344,ENSMUST00000049344.15,1,protein_coding
ENSMUSG00000018906,ENSMUSG00000018906.15,ENSMUST00000019050,ENSMUST00000019050.12,1,protein_coding
ENSMUSG00000009092,ENSMUSG00000009092.6,ENSMUST00000009236,ENSMUST00000009236.6,1,protein_coding
ENSMUSG00000016200,ENSMUSG00000016200.15,ENSMUST00000215093,ENSMUST00000215093.2,1,protein_coding
ENSMUSG00000028920,ENSMUSG00000028920.10,ENSMUST00000030757,ENSMUST00000030757.10,1,protein_coding
ENSMUSG00000018916,ENSMUSG00000018916.6,ENSMUST00000019060,ENSMUST00000019060.6,1,protein_coding
ENSMUSG00000035024,ENSMUSG00000035024.17,ENSMUST00000073127,ENSMUST00000073127.14,1,protein_coding
ENSMUSG00000073733,ENSMUSG00000073733.5,ENSMUST00000097813,ENSMUST00000097813.3,1,protein_coding
ENSMUSG00000056486,ENSMUSG00000056486.19,ENSMUST00000112024,ENSMUST00000112024.10,1,protein_coding
ENSMUSG00000029291,ENSMUSG00000029291.12,ENSMUST00000198965,ENSMUST00000198965.5,1,protein_coding
ENSMUSG00000027889,ENSMUSG00000027889.18,ENSMUST00000078912,ENSMUST00000078912.7,1,protein_coding
ENSMUSG00000029656,ENSMUSG00000029656.14,ENSMUST00000031663,ENSMUST00000031663.10,1,protein_coding
ENSMUSG00000050192,ENSMUSG00000050192.9,ENSMUST00000060500,ENSMUST00000060500.9,1,protein_coding
ENSMUSG00000032498,ENSMUSG00000032498.10,ENSMUST00000035079,ENSMUST00000035079.10,1,protein_coding
ENSMUSG00000000902,ENSMUSG00000000902.14,ENSMUST00000000925,ENSMUST00000000925.10,1,protein_coding
ENSMUSG00000026127,ENSMUSG00000026127.14,ENSMUST00000027303,ENSMUST00000027303.14,1,protein_coding
ENSMUSG00000039221,ENSMUSG00000039221.11,ENSMUST00000043867,ENSMUST00000043867.11,1,protein_coding
ENSMUSG00000046785,ENSMUSG00000046785.9,ENSMUST00000060711,ENSMUST00000060711.8,1,protein_coding
ENSMUSG00000038836,ENSMUSG00000038836.16,ENSMUST00000115016,ENSMUST00000115016.8,1,protein_coding
ENSMUSG00000025162,ENSMUSG00000025162.19,ENSMUST00000239115,ENSMUST00000239115.2,1,protein_coding
ENSMUSG00000025340,ENSMUSG00000025340.15,ENSMUST00000026390,ENSMUST00000026390.8,1,protein_coding
ENSMUSG00000028919,ENSMUSG00000028919.12,ENSMUST00000006618,ENSMUST00000006618.9,1,protein_coding
ENSMUSG00000074655,ENSMUSG00000074655.2,ENSMUST00000099170,ENSMUST00000099170.2,1,protein_coding
ENSMUSG00000051910,ENSMUSG00000051910.14,ENSMUST00000205405,ENSMUST00000205405.2,1,protein_coding
ENSMUSG00000057137,ENSMUSG00000057137.10,ENSMUST00000074949,ENSMUST00000074949.4,1,protein_coding
ENSMUSG00000000901,ENSMUSG00000000901.18,ENSMUST00000000924,ENSMUST00000000924.13,1,protein_coding
ENSMUSG00000018914,ENSMUSG00000018914.6,ENSMUST00000019058,ENSMUST00000019058.6,1,protein_coding
ENSMUSG00000026301,ENSMUSG00000026301.17,ENSMUST00000212394,ENSMUST00000212394.2,1,protein_coding
ENSMUSG00000049422,ENSMUSG00000049422.8,ENSMUST00000219839,ENSMUST00000219839.2,1,protein_coding
ENSMUSG00000044337,ENSMUSG00000044337.6,ENSMUST00000065587,ENSMUST00000065587.5,1,protein_coding
ENSMUSG00000038276,ENSMUSG00000038276.13,ENSMUST00000196296,ENSMUST00000196296.2,1,protein_coding
ENSMUSG00000050157,ENSMUSG00000050157.7,ENSMUST00000219979,ENSMUST00000219979.2,1,protein_coding
ENSMUSG00000000903,ENSMUSG00000000903.4,ENSMUST00000121151,ENSMUST00000121151.2,1,protein_coding
ENSMUSG00000009108,ENSMUSG00000009108.16,ENSMUST00000058669,ENSMUST00000058669.15,1,protein_coding
ENSMUSG00000035031,ENSMUSG00000035031.16,ENSMUST00000064873,ENSMUST00000064873.9,1,protein_coding
ENSMUSG00000005540,ENSMUSG00000005540.11,ENSMUST00000005678,ENSMUST00000005678.6,1,protein_coding
ENSMUSG00000027249,ENSMUSG00000027249.16,ENSMUST00000028681,ENSMUST00000028681.15,1,protein_coding
ENSMUSG00000033255,ENSMUSG00000033255.9,ENSMUST00000099577,ENSMUST00000099577.4,1,protein_coding
ENSMUSG00000028969,ENSMUSG00000028969.11,ENSMUST00000030814,ENSMUST00000030814.11,1,protein_coding
ENSMUSG00000026014,ENSMUSG00000026014.16,ENSMUST00000140485,ENSMUST00000140485.8,1,protein_coding
ENSMUSG00000006445,ENSMUSG00000006445.4,ENSMUST00000006614,ENSMUST00000006614.3,1,protein_coding
ENSMUSG00000005804,ENSMUSG00000005804.15,ENSMUST00000005954,ENSMUST00000005954.9,1,protein_coding
ENSMUSG00000049764,ENSMUSG00000049764.9,ENSMUST00000061617,ENSMUST00000061617.7,1,protein_coding
ENSMUSG00000040952,ENSMUSG00000040952.17,ENSMUST00000108428,ENSMUST00000108428.8,1,protein_coding
ENSMUSG00000006218,ENSMUSG00000006218.5,ENSMUST00000006380,ENSMUST00000006380.5,1,protein_coding
ENSMUSG00000074491,ENSMUSG00000074491.10,ENSMUST00000062037,ENSMUST00000062037.7,1,protein_coding
ENSMUSG00000075040,ENSMUSG00000075040.10,ENSMUST00000099714,ENSMUST00000099714.10,1,protein_coding
ENSMUSG00000044221,ENSMUSG00000044221.15,ENSMUST00000078945,ENSMUST00000078945.12,1,protein_coding
ENSMUSG00000020226,ENSMUSG00000020226.10,ENSMUST00000120757,ENSMUST00000120757.2,1,protein_coding
ENSMUSG00000063600,ENSMUSG00000063600.15,ENSMUST00000119598,ENSMUST00000119598.8,1,protein_coding
ENSMUSG00000020926,ENSMUSG00000020926.17,ENSMUST00000068150,ENSMUST00000068150.7,1,protein_coding
